Name,Rating,Cuisines,Category,Item Name,Price,Description,Vegetarian
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],French Fries,₹180,,No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],French Fries,₹180,,No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Peri Peri French Fries,₹190,"Peri peri fries, also known as peri peri chips, are a delightful twist ... read more",No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Peri Peri French Fries,₹190,"Peri peri fries, also known as peri peri chips, are a delightful twist ... read more",No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Peri Peri French Fries,₹190,"Peri peri fries, also known as peri peri chips, are a delightful twist ... read more",No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Peri Peri French Fries,₹190,"Peri peri fries, also known as peri peri chips, are a delightful twist ... read more",No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Peri Peri French Fries,₹190,,No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Peri Peri French Fries,₹190,,No
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Crispy Paneer Finger,₹300,,Yes
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Crispy Paneer Finger,₹300,,Yes
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Crispy Paneer Finger,₹300,,Yes
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Crispy Paneer Finger,₹300,,Yes
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Crispy Paneer Finger,₹300,,Yes
The Cook House,N/A,N/A,Chakna [Have It With Your Patiala],Crispy Paneer Finger,₹300,,Yes
The Cook House,N/A,N/A,Chinese,Spring Roll,₹200,CHINESE STARTERS,No
The Cook House,N/A,N/A,Chinese,Spring Roll,₹200,"Handmade Roll stuffed with cabbage, carrot and with more vegetables.",No
The Cook House,N/A,N/A,Chinese,Spring Roll,₹200,"Handmade Roll stuffed with cabbage, carrot and with more vegetables.",No
The Cook House,N/A,N/A,Chinese,Spring Roll,₹200,"Handmade Roll stuffed with cabbage, carrot and with more vegetables.",No
The Cook House,N/A,N/A,Chinese,Spring Roll,₹200,"Handmade Roll stuffed with cabbage, carrot and with more vegetables.",No
The Cook House,N/A,N/A,Chinese,Spring Roll,₹200,,No
The Cook House,N/A,N/A,Chinese,Spring Roll,₹200,,No
The Cook House,N/A,N/A,Chinese,Crispy Corn,₹225,"Crunchy, golden corn kernels tossed in a savory, spicy coating, offering a crispy ... read more",No
The Cook House,N/A,N/A,Chinese,Crispy Corn,₹225,"Crunchy, golden corn kernels tossed in a savory, spicy coating, offering a crispy ... read more",No
The Cook House,N/A,N/A,Chinese,Crispy Corn,₹225,"Crunchy, golden corn kernels tossed in a savory, spicy coating, offering a crispy ... read more",No
The Cook House,N/A,N/A,Chinese,Crispy Corn,₹225,"Crunchy, golden corn kernels tossed in a savory, spicy coating, offering a crispy ... read more",No
The Cook House,N/A,N/A,Chinese,Crispy Corn,₹225,,No
The Cook House,N/A,N/A,Chinese,Crispy Corn,₹225,,No
The Cook House,N/A,N/A,Chinese,Manchurian Dry,₹230,"A crispy, savory snack made from deep fried vegetables tossed in a tangy, ... read more",No
The Cook House,N/A,N/A,Chinese,Manchurian Dry,₹230,"A crispy, savory snack made from deep fried vegetables tossed in a tangy, ... read more",No
The Cook House,N/A,N/A,Chinese,Manchurian Dry,₹230,"A crispy, savory snack made from deep fried vegetables tossed in a tangy, ... read more",No
The Cook House,N/A,N/A,Chinese,Manchurian Dry,₹230,"A crispy, savory snack made from deep fried vegetables tossed in a tangy, ... read more",No
The Cook House,N/A,N/A,Chinese,Manchurian Dry,₹230,,No
The Cook House,N/A,N/A,Chinese,Manchurian Dry,₹230,,No
The Cook House,N/A,N/A,Chinese,Chilli Paneer Dry,₹285,"Crispy paneer cubes tossed in a spicy, tangy sauce with a burst of ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Dry,₹285,"Crispy paneer cubes tossed in a spicy, tangy sauce with a burst of ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Dry,₹285,"Crispy paneer cubes tossed in a spicy, tangy sauce with a burst of ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Dry,₹285,"Crispy paneer cubes tossed in a spicy, tangy sauce with a burst of ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Dry,₹285,,Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Dry,₹285,,Yes
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Dry,₹260,"Crispy mushroom tossed in a fiery, flavorful sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Dry,₹260,"Crispy mushroom tossed in a fiery, flavorful sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Dry,₹260,"Crispy mushroom tossed in a fiery, flavorful sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Dry,₹260,"Crispy mushroom tossed in a fiery, flavorful sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Dry,₹260,,No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Dry,₹260,,No
The Cook House,N/A,N/A,Chinese,Chicken Lollipop [5 Pieces],₹320,"Crispy, tender chicken wings marinated in bold spices, fried to perfection.",No
The Cook House,N/A,N/A,Chinese,Chicken Lollipop [5 Pieces],₹320,"Crispy, tender chicken wings marinated in bold spices, fried to perfection.",No
The Cook House,N/A,N/A,Chinese,Chicken Lollipop [5 Pieces],₹320,"Crispy, tender chicken wings marinated in bold spices, fried to perfection.",No
The Cook House,N/A,N/A,Chinese,Chicken Lollipop [5 Pieces],₹320,"Crispy, tender chicken wings marinated in bold spices, fried to perfection.",No
The Cook House,N/A,N/A,Chinese,Chicken Lollipop [5 Pieces],₹320,,No
The Cook House,N/A,N/A,Chinese,Chicken Lollipop [5 Pieces],₹320,,No
The Cook House,N/A,N/A,Chinese,Chilli Chicken W B,₹380,"Stir fried chicken pieces in a spicy and tangy sauce, combined with bell ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken W B,₹380,"Stir fried chicken pieces in a spicy and tangy sauce, combined with bell ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken W B,₹380,"Stir fried chicken pieces in a spicy and tangy sauce, combined with bell ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken W B,₹380,"Stir fried chicken pieces in a spicy and tangy sauce, combined with bell ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken W B,₹380,,No
The Cook House,N/A,N/A,Chinese,Chilli Chicken W B,₹380,,No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken,₹400,"Crispy boneless chicken pieces coated in a spicy, tangy sauce with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken,₹400,"Crispy boneless chicken pieces coated in a spicy, tangy sauce with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken,₹400,"Crispy boneless chicken pieces coated in a spicy, tangy sauce with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken,₹400,"Crispy boneless chicken pieces coated in a spicy, tangy sauce with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken,₹400,,No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken,₹400,,No
The Cook House,N/A,N/A,Chinese,Fish Chill Dry,₹400,"Crispy fish pieces tossed in a spicy, tangy sauce with bell peppers and ... read more",No
The Cook House,N/A,N/A,Chinese,Fish Chill Dry,₹400,"Crispy fish pieces tossed in a spicy, tangy sauce with bell peppers and ... read more",No
The Cook House,N/A,N/A,Chinese,Fish Chill Dry,₹400,"Crispy fish pieces tossed in a spicy, tangy sauce with bell peppers and ... read more",No
The Cook House,N/A,N/A,Chinese,Fish Chill Dry,₹400,"Crispy fish pieces tossed in a spicy, tangy sauce with bell peppers and ... read more",No
The Cook House,N/A,N/A,Chinese,Fish Chill Dry,₹400,,No
The Cook House,N/A,N/A,Chinese,Fish Chill Dry,₹400,,No
The Cook House,N/A,N/A,Chinese,Chilli Potato,₹225,"Crispy fried potato cubes tossed in a tangy, spicy sauce with bell peppers ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Potato,₹225,"Crispy fried potato cubes tossed in a tangy, spicy sauce with bell peppers ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Potato,₹225,"Crispy fried potato cubes tossed in a tangy, spicy sauce with bell peppers ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Potato,₹225,"Crispy fried potato cubes tossed in a tangy, spicy sauce with bell peppers ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Potato,₹225,,No
The Cook House,N/A,N/A,Chinese,Chilli Potato,₹225,,No
The Cook House,N/A,N/A,Chinese,Honey Chilli Potato,₹230,"Crispy, golden fries tossed in a sweet and spicy honey chilli glaze. A ... read more",No
The Cook House,N/A,N/A,Chinese,Honey Chilli Potato,₹230,"Crispy, golden fries tossed in a sweet and spicy honey chilli glaze. A ... read more",No
The Cook House,N/A,N/A,Chinese,Honey Chilli Potato,₹230,"Crispy, golden fries tossed in a sweet and spicy honey chilli glaze. A ... read more",No
The Cook House,N/A,N/A,Chinese,Honey Chilli Potato,₹230,"Crispy, golden fries tossed in a sweet and spicy honey chilli glaze. A ... read more",No
The Cook House,N/A,N/A,Chinese,Honey Chilli Potato,₹230,,No
The Cook House,N/A,N/A,Chinese,Honey Chilli Potato,₹230,,No
The Cook House,N/A,N/A,Chinese,Crispy Vegetable,₹250,"Crispy, golden fried mixed vegetables coated in a light, crunchy batter. A perfect ... read more",Yes
The Cook House,N/A,N/A,Chinese,Crispy Vegetable,₹250,"Crispy, golden fried mixed vegetables coated in a light, crunchy batter. A perfect ... read more",Yes
The Cook House,N/A,N/A,Chinese,Crispy Vegetable,₹250,"Crispy, golden fried mixed vegetables coated in a light, crunchy batter. A perfect ... read more",Yes
The Cook House,N/A,N/A,Chinese,Crispy Vegetable,₹250,"Crispy, golden fried mixed vegetables coated in a light, crunchy batter. A perfect ... read more",Yes
The Cook House,N/A,N/A,Chinese,Crispy Vegetable,₹250,,Yes
The Cook House,N/A,N/A,Chinese,Crispy Vegetable,₹250,,Yes
The Cook House,N/A,N/A,Chinese,Schezwan Chicken Dry [8 Pieces],₹380,Tossed in schezwan sauce.,No
The Cook House,N/A,N/A,Chinese,Schezwan Chicken Dry [8 Pieces],₹380,Tossed in schezwan sauce.,No
The Cook House,N/A,N/A,Chinese,Schezwan Chicken Dry [8 Pieces],₹380,Tossed in schezwan sauce.,No
The Cook House,N/A,N/A,Chinese,Schezwan Chicken Dry [8 Pieces],₹380,Tossed in schezwan sauce.,No
The Cook House,N/A,N/A,Chinese,Schezwan Chicken Dry [8 Pieces],₹380,,No
The Cook House,N/A,N/A,Chinese,Schezwan Chicken Dry [8 Pieces],₹380,,No
The Cook House,N/A,N/A,Chinese,Garlic Chicken Dry [8 Pieces],₹395,Garlic flavoured.,No
The Cook House,N/A,N/A,Chinese,Garlic Chicken Dry [8 Pieces],₹395,Garlic flavoured.,No
The Cook House,N/A,N/A,Chinese,Garlic Chicken Dry [8 Pieces],₹395,Garlic flavoured.,No
The Cook House,N/A,N/A,Chinese,Garlic Chicken Dry [8 Pieces],₹395,Garlic flavoured.,No
The Cook House,N/A,N/A,Chinese,Garlic Chicken Dry [8 Pieces],₹395,,No
The Cook House,N/A,N/A,Chinese,Garlic Chicken Dry [8 Pieces],₹395,,No
The Cook House,N/A,N/A,Chinese,Chilli Chaap Dry,₹270,Tossed with capsicum and onion.,No
The Cook House,N/A,N/A,Chinese,Chilli Chaap Dry,₹270,Tossed with capsicum and onion.,No
The Cook House,N/A,N/A,Chinese,Chilli Chaap Dry,₹270,Tossed with capsicum and onion.,No
The Cook House,N/A,N/A,Chinese,Chilli Chaap Dry,₹270,Tossed with capsicum and onion.,No
The Cook House,N/A,N/A,Chinese,Chilli Chaap Dry,₹270,,No
The Cook House,N/A,N/A,Chinese,Chilli Chaap Dry,₹270,,No
The Cook House,N/A,N/A,Chinese,Lemon Chicken Dry [8 Pieces],₹385,Chinese lemon chicken.,No
The Cook House,N/A,N/A,Chinese,Lemon Chicken Dry [8 Pieces],₹385,Chinese lemon chicken.,No
The Cook House,N/A,N/A,Chinese,Lemon Chicken Dry [8 Pieces],₹385,Chinese lemon chicken.,No
The Cook House,N/A,N/A,Chinese,Lemon Chicken Dry [8 Pieces],₹385,Chinese lemon chicken.,No
The Cook House,N/A,N/A,Chinese,Lemon Chicken Dry [8 Pieces],₹385,,No
The Cook House,N/A,N/A,Chinese,Lemon Chicken Dry [8 Pieces],₹385,,No
The Cook House,N/A,N/A,Chinese,Chicken Manchurian,₹360,Flavorful chicken manchurian.,No
The Cook House,N/A,N/A,Chinese,Chicken Manchurian,₹360,Flavorful chicken manchurian.,No
The Cook House,N/A,N/A,Chinese,Chicken Manchurian,₹360,Flavorful chicken manchurian.,No
The Cook House,N/A,N/A,Chinese,Chicken Manchurian,₹360,Flavorful chicken manchurian.,No
The Cook House,N/A,N/A,Chinese,Chicken Manchurian,₹360,,No
The Cook House,N/A,N/A,Chinese,Chicken Manchurian,₹360,,No
The Cook House,N/A,N/A,Chinese,Desi Chowmein,₹220,NOODLES,No
The Cook House,N/A,N/A,Chinese,Desi Chowmein,₹220,Street style noodles.,No
The Cook House,N/A,N/A,Chinese,Desi Chowmein,₹220,Street style noodles.,No
The Cook House,N/A,N/A,Chinese,Desi Chowmein,₹220,Street style noodles.,No
The Cook House,N/A,N/A,Chinese,Desi Chowmein,₹220,Street style noodles.,No
The Cook House,N/A,N/A,Chinese,Desi Chowmein,₹220,,No
The Cook House,N/A,N/A,Chinese,Desi Chowmein,₹220,,No
The Cook House,N/A,N/A,Chinese,Veg Hakka Noodles,₹210,"Stir fried noodles tossed with crisp veggies and seasoned with bold sauce, offering ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Hakka Noodles,₹210,"Stir fried noodles tossed with crisp veggies and seasoned with bold sauce, offering ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Hakka Noodles,₹210,"Stir fried noodles tossed with crisp veggies and seasoned with bold sauce, offering ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Hakka Noodles,₹210,"Stir fried noodles tossed with crisp veggies and seasoned with bold sauce, offering ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Hakka Noodles,₹210,,Yes
The Cook House,N/A,N/A,Chinese,Veg Hakka Noodles,₹210,,Yes
The Cook House,N/A,N/A,Chinese,Veg Singapore Noodles,₹220,"Stir fried noodles with vibrant veggies and a tangy, spiced sauce. A colorful, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Singapore Noodles,₹220,"Stir fried noodles with vibrant veggies and a tangy, spiced sauce. A colorful, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Singapore Noodles,₹220,"Stir fried noodles with vibrant veggies and a tangy, spiced sauce. A colorful, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Singapore Noodles,₹220,"Stir fried noodles with vibrant veggies and a tangy, spiced sauce. A colorful, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Singapore Noodles,₹220,,Yes
The Cook House,N/A,N/A,Chinese,Veg Singapore Noodles,₹220,,Yes
The Cook House,N/A,N/A,Chinese,Veg Schezwan Noodles,₹220,"Stir fried noodles tossed with crunchy veggies and a spicy, tangy schezwan sauce. ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Schezwan Noodles,₹220,"Stir fried noodles tossed with crunchy veggies and a spicy, tangy schezwan sauce. ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Schezwan Noodles,₹220,"Stir fried noodles tossed with crunchy veggies and a spicy, tangy schezwan sauce. ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Schezwan Noodles,₹220,"Stir fried noodles tossed with crunchy veggies and a spicy, tangy schezwan sauce. ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Schezwan Noodles,₹220,,Yes
The Cook House,N/A,N/A,Chinese,Veg Schezwan Noodles,₹220,,Yes
The Cook House,N/A,N/A,Chinese,Butter Garlic Noodles,₹220,Buttery garlic flavored noodles.,No
The Cook House,N/A,N/A,Chinese,Butter Garlic Noodles,₹220,Buttery garlic flavored noodles.,No
The Cook House,N/A,N/A,Chinese,Butter Garlic Noodles,₹220,Buttery garlic flavored noodles.,No
The Cook House,N/A,N/A,Chinese,Butter Garlic Noodles,₹220,Buttery garlic flavored noodles.,No
The Cook House,N/A,N/A,Chinese,Butter Garlic Noodles,₹220,,No
The Cook House,N/A,N/A,Chinese,Butter Garlic Noodles,₹220,,No
The Cook House,N/A,N/A,Chinese,Chilli Garlic Noodles,₹220,"Stir fried noodles tossed with bold garlic, chilli and veggies for a spicy, ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Garlic Noodles,₹220,"Stir fried noodles tossed with bold garlic, chilli and veggies for a spicy, ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Garlic Noodles,₹220,"Stir fried noodles tossed with bold garlic, chilli and veggies for a spicy, ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Garlic Noodles,₹220,"Stir fried noodles tossed with bold garlic, chilli and veggies for a spicy, ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Garlic Noodles,₹220,,No
The Cook House,N/A,N/A,Chinese,Chilli Garlic Noodles,₹220,,No
The Cook House,N/A,N/A,Chinese,Chicken Hakka Noodles,₹259,"Stir fried noodles with chicken, bell peppers, cabbage and soy sauce. Perfectly seasoned ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Hakka Noodles,₹259,"Stir fried noodles with chicken, bell peppers, cabbage and soy sauce. Perfectly seasoned ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Hakka Noodles,₹259,"Stir fried noodles with chicken, bell peppers, cabbage and soy sauce. Perfectly seasoned ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Hakka Noodles,₹259,"Stir fried noodles with chicken, bell peppers, cabbage and soy sauce. Perfectly seasoned ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Hakka Noodles,₹259,,No
The Cook House,N/A,N/A,Chinese,Chicken Hakka Noodles,₹259,,No
The Cook House,N/A,N/A,Chinese,Chicken Chowmien,₹250,"Stir fried noodles loaded with tender chicken, crisp veggies and a savory soy ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Chowmien,₹250,"Stir fried noodles loaded with tender chicken, crisp veggies and a savory soy ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Chowmien,₹250,"Stir fried noodles loaded with tender chicken, crisp veggies and a savory soy ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Chowmien,₹250,"Stir fried noodles loaded with tender chicken, crisp veggies and a savory soy ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Chowmien,₹250,,No
The Cook House,N/A,N/A,Chinese,Chicken Chowmien,₹250,,No
The Cook House,N/A,N/A,Chinese,Veg Manchurian Gravy,₹230,YO CHINA MAINS,Yes
The Cook House,N/A,N/A,Chinese,Veg Manchurian Gravy,₹230,"A flavorful, tangy and spicy dish featuring crispy veggies balls in a rich, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Manchurian Gravy,₹230,"A flavorful, tangy and spicy dish featuring crispy veggies balls in a rich, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Manchurian Gravy,₹230,"A flavorful, tangy and spicy dish featuring crispy veggies balls in a rich, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Manchurian Gravy,₹230,"A flavorful, tangy and spicy dish featuring crispy veggies balls in a rich, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Manchurian Gravy,₹230,,Yes
The Cook House,N/A,N/A,Chinese,Veg Manchurian Gravy,₹230,,Yes
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Gravy,₹285,"Stir fried mushroom in a spicy, tangy sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Gravy,₹285,"Stir fried mushroom in a spicy, tangy sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Gravy,₹285,"Stir fried mushroom in a spicy, tangy sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Gravy,₹285,"Stir fried mushroom in a spicy, tangy sauce with bell peppers, onion and ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Gravy,₹285,,No
The Cook House,N/A,N/A,Chinese,Chilli Mushroom Gravy,₹285,,No
The Cook House,N/A,N/A,Chinese,Chilli Paneer Gravy,₹299,"Soft paneer cubes simmered in a bold, spicy gravy with bell peppers, onion ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Gravy,₹299,"Soft paneer cubes simmered in a bold, spicy gravy with bell peppers, onion ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Gravy,₹299,"Soft paneer cubes simmered in a bold, spicy gravy with bell peppers, onion ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Gravy,₹299,"Soft paneer cubes simmered in a bold, spicy gravy with bell peppers, onion ... read more",Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Gravy,₹299,,Yes
The Cook House,N/A,N/A,Chinese,Chilli Paneer Gravy,₹299,,Yes
The Cook House,N/A,N/A,Chinese,Chilli Chicken Gravy WB,₹380,"Tender chicken pieces cooked in a spicy, tangy gravy with bell peppers, onion ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken Gravy WB,₹380,"Tender chicken pieces cooked in a spicy, tangy gravy with bell peppers, onion ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken Gravy WB,₹380,"Tender chicken pieces cooked in a spicy, tangy gravy with bell peppers, onion ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken Gravy WB,₹380,"Tender chicken pieces cooked in a spicy, tangy gravy with bell peppers, onion ... read more",No
The Cook House,N/A,N/A,Chinese,Chilli Chicken Gravy WB,₹380,,No
The Cook House,N/A,N/A,Chinese,Chilli Chicken Gravy WB,₹380,,No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken Gravy,₹400,"Tender boneless chicken pieces cooked in a spicy, tangy gravy with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken Gravy,₹400,"Tender boneless chicken pieces cooked in a spicy, tangy gravy with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken Gravy,₹400,"Tender boneless chicken pieces cooked in a spicy, tangy gravy with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken Gravy,₹400,"Tender boneless chicken pieces cooked in a spicy, tangy gravy with a perfect ... read more",No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken Gravy,₹400,,No
The Cook House,N/A,N/A,Chinese,Boneless Chilli Chicken Gravy,₹400,,No
The Cook House,N/A,N/A,Chinese,Veg Fried Rice,₹220,FRIED RICE,Yes
The Cook House,N/A,N/A,Chinese,Veg Fried Rice,₹220,"A flavorful mix of seasoned rice, sauteed vegetables and aromatic spices. A satisfying, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Fried Rice,₹220,"A flavorful mix of seasoned rice, sauteed vegetables and aromatic spices. A satisfying, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Fried Rice,₹220,"A flavorful mix of seasoned rice, sauteed vegetables and aromatic spices. A satisfying, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Fried Rice,₹220,"A flavorful mix of seasoned rice, sauteed vegetables and aromatic spices. A satisfying, ... read more",Yes
The Cook House,N/A,N/A,Chinese,Veg Fried Rice,₹220,,Yes
The Cook House,N/A,N/A,Chinese,Veg Fried Rice,₹220,,Yes
The Cook House,N/A,N/A,Chinese,Egg Fried Rice,₹220,"A fragrant, flavorful fried rice with scrambled egg and mixed vegetables, tossed in ... read more",No
The Cook House,N/A,N/A,Chinese,Egg Fried Rice,₹220,"A fragrant, flavorful fried rice with scrambled egg and mixed vegetables, tossed in ... read more",No
The Cook House,N/A,N/A,Chinese,Egg Fried Rice,₹220,"A fragrant, flavorful fried rice with scrambled egg and mixed vegetables, tossed in ... read more",No
The Cook House,N/A,N/A,Chinese,Egg Fried Rice,₹220,"A fragrant, flavorful fried rice with scrambled egg and mixed vegetables, tossed in ... read more",No
The Cook House,N/A,N/A,Chinese,Egg Fried Rice,₹220,,No
The Cook House,N/A,N/A,Chinese,Egg Fried Rice,₹220,,No
The Cook House,N/A,N/A,Chinese,Chicken Fried Rice,₹259,"Loaded with tender chicken, fragrant spices and perfectly stir fried rice for a ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Fried Rice,₹259,"Loaded with tender chicken, fragrant spices and perfectly stir fried rice for a ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Fried Rice,₹259,"Loaded with tender chicken, fragrant spices and perfectly stir fried rice for a ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Fried Rice,₹259,"Loaded with tender chicken, fragrant spices and perfectly stir fried rice for a ... read more",No
The Cook House,N/A,N/A,Chinese,Chicken Fried Rice,₹259,,No
The Cook House,N/A,N/A,Chinese,Chicken Fried Rice,₹259,,No
The Cook House,N/A,N/A,Meals,Dal With Butter Naan Combo,₹195,Dal Makhani+Butter naan [1 Piece]+Onion salad+Green chutney,No
The Cook House,N/A,N/A,Meals,Dal With Butter Naan Combo,₹195,Dal Makhani+Butter naan [1 Piece]+Onion salad+Green chutney,No
The Cook House,N/A,N/A,Meals,Dal With Butter Naan Combo,₹195,Dal Makhani+Butter naan [1 Piece]+Onion salad+Green chutney,No
The Cook House,N/A,N/A,Meals,Dal With Butter Naan Combo,₹195,Dal Makhani+Butter naan [1 Piece]+Onion salad+Green chutney,No
The Cook House,N/A,N/A,Meals,Dal With Butter Naan Combo,₹195,Dal Makhani+Butter naan [1 Piece]+Onion salad+Green chutney,No
The Cook House,N/A,N/A,Meals,Dal With Butter Naan Combo,₹195,,No
The Cook House,N/A,N/A,Meals,Dal With Butter Naan Combo,₹195,,No
The Cook House,N/A,N/A,Meals,Paneer with 1 Butter Naan,₹245,"Soft, creamy paneer served with a warm, butter naan.",Yes
The Cook House,N/A,N/A,Meals,Paneer with 1 Butter Naan,₹245,"Soft, creamy paneer served with a warm, butter naan.",Yes
The Cook House,N/A,N/A,Meals,Paneer with 1 Butter Naan,₹245,"Soft, creamy paneer served with a warm, butter naan.",Yes
The Cook House,N/A,N/A,Meals,Paneer with 1 Butter Naan,₹245,"Soft, creamy paneer served with a warm, butter naan.",Yes
The Cook House,N/A,N/A,Meals,Paneer with 1 Butter Naan,₹245,,Yes
The Cook House,N/A,N/A,Meals,Paneer with 1 Butter Naan,₹245,,Yes
The Cook House,N/A,N/A,Meals,Chicken Curry With Butter Tandoori Roti,₹260,2 Pieces Of Chicken & 2 roti,No
The Cook House,N/A,N/A,Meals,Chicken Curry With Butter Tandoori Roti,₹260,2 Pieces Of Chicken & 2 roti,No
The Cook House,N/A,N/A,Meals,Chicken Curry With Butter Tandoori Roti,₹260,2 Pieces Of Chicken & 2 roti,No
The Cook House,N/A,N/A,Meals,Chicken Curry With Butter Tandoori Roti,₹260,2 Pieces Of Chicken & 2 roti,No
The Cook House,N/A,N/A,Meals,Chicken Curry With Butter Tandoori Roti,₹260,,No
The Cook House,N/A,N/A,Meals,Chicken Curry With Butter Tandoori Roti,₹260,,No
