Name,Rating,Cuisines,Category,Item Name,Price,Description,Vegetarian
Hungry Point,3.9,,Sandwiches,Paneer Grilled Sandwich [2 Pieces],₹252,,Yes
Hungry Point,3.9,,Sandwiches,Spicy Mix Veg Grilled Sandwich [2 Pieces],₹189,,Yes
Hungry Point,3.9,,Pastas,Jumbo Mix Sauce Pasta,₹242,,Yes
Hungry Point,3.9,,Pastas,Makhani Gravy Pasta,₹263,,Yes
Hungry Point,3.9,,Pastas,Red Spicy Sauce Pasta,₹221,,Yes
Hungry Point,3.9,,Pastas,Rich Tandoori Sauce Pasta,₹242,,Yes
Hungry Point,3.9,,Pastas,Sweet Spicy & Creamy Pasta,₹263,,Yes
Hungry Point,3.9,,Pastas,White Creamy Sauce Pasta,₹221,,Yes
Hungry Point,3.9,,Fries & Sides,Cheesy Sauce Dip,₹63,,Yes
Hungry Point,3.9,,Fries & Sides,Masala French Fries,₹179,,Yes
Hungry Point,3.9,,Fries & Sides,Mix Vegetable Salad,₹221,,Yes
Hungry Point,3.9,,Fries & Sides,Paneer Creamy Parcel,₹126,,Yes
Hungry Point,3.9,,Fries & Sides,Paneer Vegetable Salad Fries,₹263,,Yes
Hungry Point,3.9,,Fries & Sides,Peri Peri Fries,₹179,,Yes
Hungry Point,3.9,,Fries & Sides,Salted French Fries,₹158,,Yes
Hungry Point,3.9,,Fries & Sides,Saucy French Fries,₹200,,Yes
Hungry Point,3.9,,Fries & Sides,Spicy Sauce Dip,₹63,,Yes
Hungry Point,3.9,,Fries & Sides,Taco Wrapped,₹242,,Yes
Hungry Point,3.9,,Fries & Sides,Veg Creamy Parcel,₹105,,Yes
Hungry Point,3.9,,Breads,Garlic Bread Stick,₹179,,Yes
Hungry Point,3.9,,Breads,Garlic Bread With Cheese & Veggies,₹242,,No
Hungry Point,3.9,,Breads,Garlic Bread With Veggies Loaded,₹263,,No
Hungry Point,3.9,,Wraps,Aloo Patty Roll,₹200,,Yes
Hungry Point,3.9,,Wraps,Cheesy Spicy Roll,₹221,,Yes
Hungry Point,3.9,,Wraps,Cheesy Veg Roll,₹221,,Yes
Hungry Point,3.9,,Wraps,Paneer Roll,₹242,,Yes
Hungry Point,3.9,,Simply Veg Pizza,Single Dieced Cheese Pizza,₹221,,Yes
Hungry Point,3.9,,Veg Treat Pizza,Dieced Cheese & Corn,₹284,,Yes
Hungry Point,3.9,,Veg Treat Pizza,Dieced Cheese & Mushroom,₹284,,Yes
Hungry Point,3.9,,Veg Treat Pizza,Double Dieced Cheese Pizza,₹284,,Yes
Hungry Point,3.9,,Veg Treat Pizza,Onion Capsicum Cheese Pizza,₹284,,Yes
Hungry Point,3.9,,Veg Treat Pizza,Onion Tomato Cheese Pizza,₹284,,Yes
Hungry Point,3.9,,Veg 1,Farm Fresh Hungry Pizza,₹326,,Yes
Hungry Point,3.9,,Veg 1,Makhani Gravy Pizza,₹326,"Capsicum,Paneer,Makhani Sauce",Yes
Hungry Point,3.9,,Veg 1,Tandoori Paneer Hungry Pizza,₹326,"Onion, capsicum, tomato and mushroom.",Yes
Hungry Point,3.9,,Veg 1,Tangy Achaari Pizza,₹326,,Yes
Hungry Point,3.9,,Veg 2,Black & White Spicy Pizza,₹420,,Yes
Hungry Point,3.9,,Veg 2,Classic Hungy Pizza,₹420,,Yes
Hungry Point,3.9,,Veg 2,Spicy Garlic Pizza,₹420,"Jalapeno, red pepper, corn, spicy sauce.",Yes
Hungry Point,3.9,,Veg 2,Spicy Panner Capsicum Pizza,₹420,"Capsicum, red paprika and paneer.",Yes
Hungry Point,3.9,,Veg 3,Laden Pizza,₹483,,Yes
Hungry Point,3.9,,Veg 3,Mix Veg Extra Cheese Pizza,₹483,"Onions, capsicum, tomato, mushroom, corn, black olives, jalapeno and extra cheese.",Yes
Hungry Point,3.9,,Veg 3,Supreme Hungy Pizza,₹483,,Yes
Hungry Point,3.9,,Pizza Mini Range [Single Topping],Fresh Capsicum Menia Pizza,₹179,,Yes
Hungry Point,3.9,,Pizza Mini Range [Single Topping],Fresh Onion Menia Pizza,₹158,,Yes
Hungry Point,3.9,,Pizza Mini Range [Single Topping],Mini Soya Menia Pizza,₹124,,Yes
Hungry Point,3.9,,Pizza Mini Range [Single Topping],Pineapple Menia Pizza,₹179,,Yes
Hungry Point,3.9,,Pizza Mini Range [Single Topping],Sweet Corn Menia Pizza,₹179,,Yes
Hungry Point,3.9,,Pizza Mini Range [Double Topping],Jalapeno With Pineapple Menia Pizza,₹210,,Yes
Hungry Point,3.9,,Pizza Mini Range [Double Topping],Onion With Capsicum Menia Pizza,₹200,,Yes
Hungry Point,3.9,,Pizza Mini Range [Double Topping],Onion With Corn Menia Pizza,₹200,,Yes
Hungry Point,3.9,,Pizza Mini Range [Double Topping],Onion With Jalapeno Menia Pizza,₹200,,Yes
Hungry Point,3.9,,Pizza Mini Range [Double Topping],Paneer With Capsicum Menia Pizza,₹210,,Yes
Hungry Point,3.9,,Pizza Mini Range [Double Topping],Paneer With Onion Menia Pizza,₹210,,Yes
Hungry Point,3.9,,Pizza Mini Range [Double Topping],Soya With Corn Menia Pizza,₹200,,Yes
Hungry Point,3.9,,Drinks,Cold Coffee Rich,₹200,,Yes
Hungry Point,3.9,,Drinks,Fresh Lemon Soda,₹116,,Yes
Hungry Point,3.9,,Shakes,Blue Berry Milk Shake,₹221,,Yes
Hungry Point,3.9,,Shakes,Butterscotch Milk Shake,₹200,,Yes
Hungry Point,3.9,,Shakes,Chocolate Milk Shake,₹200,,Yes
Hungry Point,3.9,,Shakes,Oreo Milk Shake,₹200,,Yes
Hungry Point,3.9,,Shakes,Strawberry Milk Shake,₹200,,Yes
Hungry Point,3.9,,Shakes,Vanilla Milk Shake,₹200,,Yes
Hungry Point,3.9,,Salad,Paneer Vegetable Salad,₹200,,Yes
Hungry Point,3.9,,Salad,Vegetable Salad,₹160,,Yes
Hungry Point,3.9,,Desserts,Chocolate Lava Cake,₹158,,Yes
Hungry Point,3.9,,Mojito,Rich Mojito,₹200,,Yes
Hungry Point,3.9,,Mojito,Spicy Mango Mojito,₹200,,Yes
Hungry Point,3.9,,Mojito,Watermelon Mojito,₹200,,Yes
Hungry Point,3.9,,Combos,"Any 2 [7""] Regular Veg 1 Pizzas",₹559,,Yes
Hungry Point,3.9,,Combos,Jumbo Mix Pasta + Fresh Lime Soda,₹321,,Yes
Hungry Point,3.9,,Combos,Mix Veg Grilled Sandwich + 2 Fresh Lime Soda,₹359,,Yes
Hungry Point,3.9,,Combos,Mix Veg Grilled Sandwich + 2 Shakes,₹529,,Yes
Hungry Point,3.9,,Combos,Paneer Vegetable Salad + Fresh Lime Soda,₹340,,Yes
Hungry Point,3.9,,Combos,White Creamy Pasta + Fresh Lime Soda,₹302,,Yes
Baap Of Rolls,4.2,,Veg Kaathi Rolls,Veg Kaathi Rolls,₹89,,Yes
Baap Of Rolls,4.2,,Veg Kaathi Rolls,Aloo Roll,₹89,A roll of comfort! An aloo roll consisting of a flattened dough filled ... read more,Yes
Baap Of Rolls,4.2,,Veg Kaathi Rolls,Chesse Jalapeno Corn Roll,₹139,The Cheesy Jalapeno Corn Roll is a mouth-watering snack that combines the flavors ... read more,Yes
Baap Of Rolls,4.2,,Veg Kaathi Rolls,Masala Corn Roll,₹129,The Masala Corn Roll is a delicious and savory roll that's sure to ... read more,Yes
Baap Of Rolls,4.2,,Veg Kaathi Rolls,Peppery Veggie Roll,₹129,Here to satisfy those big spicy cravings. Our Peppery Veggie Roll includes a ... read more,No
Baap Of Rolls,4.2,,Veg Kaathi Rolls,Veggie Korma Roll,₹129,A treasure trove of unique Indian flavours. Veggie Korma roll consisting of spiced ... read more,No
Baap Of Rolls,4.2,,Veg Kaathi Rolls,Veggie Roll,₹109,Disguised as a party sparkle. This Veggie Roll is a medly of fresh ... read more,No
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Achari Soya Chaap Roll,₹179,"Experience the unique and delicious flavors of our Achari Chaap Roll, where tangy ... read more",Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Afghani Soya Chaap Roll,₹189,Indulge in the bold and tangy flavors of our Afghani Chaap Roll. Succulent ... read more,No
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Butter Chaap Roll,₹189,Savor the scrumptious flavors of a butter chaap roll. Juicy chaap pieces marinated ... read more,Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Chilly Garlic Soya Chaap Roll,₹189,Experience a burst of spicy and flavorful taste with our Chilly Garlic Chaap ... read more,Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Jalapeno Soya Chaap Roll,₹189,"For cheese and spice lovers, our Cheesy Jalapeno Chaap Roll is a mouthwatering ... read more",Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Kadhai Soya Chaap Roll,₹199,"Indulge in the classic Tandoori Chaap Roll, a flavorful snack perfect for satisfying ... read more",Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Korma Soya Chaap Roll,₹169,Indulge in the delicious and distinct flavors of our chaap korma roll. Tender ... read more,Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Makhani Soya Chaap Roll,₹179,"Savor the creamy and rich flavors of our Makhani Chaap Roll, featuring succulent ... read more",Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Malai Soya Chaap Roll,₹189,Indulge in the creamy flavors of malai soya chaap. Made with succulent soya ... read more,Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Masala Soya Chaap Roll,₹149,"Perfect for those in a hurry or seeking a tasty snack, the quintessential ... read more",Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Oregano Soya Chaap Roll,₹189,"Cheese and herb enthusiasts will love our Cheesy Oregano Chaap Roll, featuring a ... read more",Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Peppery Soya Chaap Roll,₹189,"For a spicy and flavorful kick, try our Peppery Chaap Roll. Featuring perfectly ... read more",Yes
Baap Of Rolls,4.2,,Chaap Kaathi Rolls,Tandoori Soya Chaap Roll,₹189,"Indulge in the classic Tandoori Chaap Roll, a flavorful snack perfect for satisfying ... read more",Yes
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Achari Chicken Roll,₹229,Caution: not an average snack. The Achari Chicken Roll is a tasty snack ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Afghani Chicken Roll,₹229,The Afghani Chicken Roll is a delicious snack that features juicy chicken pieces ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Bhuna Chicken Roll,₹229,"Spicy Bhuna Masala Coats Tender Chicken, Wrapped In Laccha Paratha With Mint Sauce,Salad,Onion,And ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Butter Chicken Roll,₹229,Get ready to experience a burst of flavors with our marinated chicken cubes ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Chicken Keema Roll,₹199,"Indulge in the Chicken keema roll, where chicken is cooked with a blend ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Chicken Roll,₹199,"Whether you're in a rush or looking for a quick bite, this classic ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Chicken Seekh Roll,₹199,"Experience the taste of succulent chicken seekh roll, paired with fresh mint sauce ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Chilly Garlic Chicken Roll,₹229,The Chilly Garlic Chicken Roll is a combination of tender chicken pieces cooked ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Jalapeno Chicken Roll,₹229,"Satisfy your cravings with the Cheesy Jalapeno Chicken Roll, featuring  jalapeno sauce, creamy ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Kadhai Chicken Roll,₹229,Serves-1 (Medium Spicy 325 Kcal. 20g Protein. 32g Carbs. 13g Fat. 2g Fiber,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Korma Chicken Roll,₹229,Treat your taste buds to a delightful burst of unique Indian flavors with ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Makhani Chicken Roll,₹229,"Succulent chicken cubes cooked in flavorful makhni gravy, rolled in a laccha paratha, ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Malai Chicken Roll,₹219,Get ready to savor the rich and creamy flavor of the Malai chicken ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Mint Chicken Roll,₹219,A fan of juicy chicken and cool mint flavors?? Try?the delightful Mint Chicken ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Oregano Chicken Roll,₹219,,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Peppery Chicken Roll,₹219,"Peppery Chicken Roll, featuring perfectly seasoned chicken cubes. Rolled?in a flaky laccha paratha ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Schezwan Chicken Roll,₹229,"Our bestseller, the Rock' n Roll award, goes to the Schezwan Chicken Roll. ... read more",No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Shawarma Chicken Roll,₹229,Craving for something new? The Shawarma Chicken Roll  features chicken cubes cooked in ... read more,No
Baap Of Rolls,4.2,,Non Veg Kaathi Rolls,Tandoori Chicken Roll,₹219,The Tandoori Chicken Roll is a classic roll that features succulent pieces of ... read more,No
The Cook House,3.2,,All Day Breakfast,All Day Breakfast,₹100,,Yes
The Cook House,3.2,,All Day Breakfast,Cheese Burst Vada Pav,₹100,Cheesy vada pav.,Yes
The Cook House,3.2,,All Day Breakfast,Vada Pav,₹149,"2 Vada pav served, comes with green chutney & red gun powder.",Yes
The Cook House,3.2,,All Day Breakfast,Schezwan Vada Pav,₹159,Spicyy lovers this is for you .....,Yes
The Cook House,3.2,,All Day Breakfast,Aloo Poori,₹180,4 Pooris Served,Yes
The Cook House,3.2,,All Day Breakfast,Mom's Poha,₹129,Full flavoured & hearty meal which can be enjoyed anytime,Yes
The Cook House,3.2,,All Day Breakfast,Bombay Style Pav Bhaji [2 Pav],₹180,Fast food dish from Bombay. Consists of a vegetable curry [bhaji] cooked in ... read more,Yes
The Cook House,3.2,,All Day Breakfast,Chole Bhature,₹220,2 Bhatura's served,Yes
The Cook House,3.2,,All Day Breakfast,Chicken Keema Pav [2 Pav],₹250,Iranian-style chicken keema served with pav.,No
The Cook House,3.2,,Soups,Chicken Manchow Soup,₹160,CHICKEN,No
The Cook House,3.2,,Soups,Chicken Hot and Sour Soup,₹160,"A tangy, spicy broth filled with tender chicken, vegetables and a burst of ... read more",No
The Cook House,3.2,,Soups,Cream Chicken Soup,₹180,"A rich, creamy soup with tender chicken pieces, herbs and subtle spices.",No
The Cook House,3.2,,Soups,Chicken Clear Soup,₹180,"A light, flavorful broth with tender pieces of chicken, herbs and subtle spices. ... read more",No
The Cook House,3.2,,Soups,Cream Tomato Soup,₹140,VEG,Yes
The Cook House,3.2,,Soups,Veg Hot and Sour Soup,₹140,"A tangy and spicy blend of vegetables in a hot, flavorful broth, perfect ... read more",Yes
The Cook House,3.2,,Soups,Veg Manchow Soup,₹140,"A spicy and tangy soup packed with crunchy vegetables, fried noodles and bold ... read more",Yes
The Cook House,3.2,,Soups,Cream of Mushroom,₹150,"A velvety smooth soup made with earthy mushroom, cream and a blend of ... read more",Yes
The Cook House,3.2,,Soups,Veg Clear Soup,₹160,"A light, comforting broth loaded with fresh vegetables and a touch of herbs ... read more",Yes
The Cook House,3.2,,Starters,Peanut Chaat,₹180,VEG DELIGHTS,Yes
The Cook House,3.2,,Starters,Malai Chaap [6 Pieces],₹220,Chaap tossed in cream and butter.,Yes
The Cook House,3.2,,Starters,Achari Chaap,₹220,"Juicy, marinated chaap grilled to perfection, coated with a tangy, spicy pickled masala. ... read more",Yes
The Cook House,3.2,,Starters,Tandoori Chaap,₹220,"Tender soya chaap marinated in rich spices and yogurt, grilled to smoky perfection. ... read more",Yes
The Cook House,3.2,,Starters,Mushroom Tikka,₹250,Roasted mushroom tikka.,Yes
The Cook House,3.2,,Starters,Hara Bhara Kebab,₹260,6 Pieces,Yes
The Cook House,3.2,,Starters,Dahi Kebab [6 Pieces],₹260,"All time favourite, crispy outside creamy inside",Yes
The Cook House,3.2,,Starters,Veg Seekh Kebab,₹250,"Grilled, spiced vegetable kebabs made from a blend of fresh veggies and herbs, ... read more",No
The Cook House,3.2,,Starters,Kurkure Spring Rolls,₹230,Spring Rolls rolled with Bread crumbs & cornflakes & deep fried.,Yes
The Cook House,3.2,,Starters,Tandoori Malai Broccoli,₹250,"Broccoli marinated in a creamy, spiced malai mix, then grilled to perfection. A ... read more",Yes
The Cook House,3.2,,Starters,Achaari Paneer Papdi,₹250,"Stuffing of achaar in the paneer & then paneer rolled into papad , ... read more",Yes
The Cook House,3.2,,Starters,Paneer Tikka,₹280,"Soft paneer cubes marinated in a blend of spices and yogurt, grilled to ... read more",Yes
The Cook House,3.2,,Starters,Stuffed Mushroom Tikka,₹280,"Delicious mushroom caps stuffed with spiced filling, marinated and grilled to perfection, offering ... read more",Yes
The Cook House,3.2,,Starters,Malai Chaap Bharwa [8 Pieces],₹270,"Succulent soya chaap stuffed with a creamy, spiced filling, marinated in rich yogurt ... read more",Yes
The Cook House,3.2,,Starters,Achari Chaap Bharwa,₹270,"Succulent soya chaap stuffed with spicy pickle masala, cooked to perfection with tangy ... read more",Yes
The Cook House,3.2,,Starters,Tandoori Chaap Bharwa,₹270,"Marinated tandoori chaap stuffed with a flavorful spice mix, grilled to perfection.",Yes
The Cook House,3.2,,Starters,Achari Paneer Tikka [8 Pieces],₹270,"Paneer cubes marinated in tangy, spicy achar [pickle] flavors, grilled to smoky perfection. ... read more",Yes
The Cook House,3.2,,Starters,Malai Paneer Tikka [8 Pieces],₹270,Creamy paneer tikka made of cashew paste.,Yes
The Cook House,3.2,,Starters,Roasted Paneer Tikka in Cream,₹270,Paneer tikka tossed in cream & butter.,Yes
The Cook House,3.2,,Starters,Stuffed Mushroom Duplex,₹270,Deep fried.,Yes
The Cook House,3.2,,Starters,Veg Platter,₹400,Veg Seekh Kebab+Paneer Tikka+Malai Soya Chaap Tikka+Soya Chaap+Dahi Kebab+Hara Bhara Kebab+Mushroom Tikka,Yes
The Cook House,3.2,,Starters,Chana Seekh Kebab,₹260,"Soft kebabs made of white chickpeas, fresh mint, lemon juice, green coriander which ... read more",Yes
The Cook House,3.2,,Starters,Lehsuni Paneer Tikka,₹300,Garlic flavored paneer tikka.,Yes
The Cook House,3.2,,Starters,Chicken Seekh Kebab,₹360,NON VEG DELIGHTS,No
The Cook House,3.2,,Starters,Chicken Tikka,₹380,Thigh boneless pieces.,No
The Cook House,3.2,,Starters,The Cook House Special Chicken Lehsuni Tikka,₹380,Juicy thigh pieces.,No
The Cook House,3.2,,Starters,Chicken Achari Tikka,₹380,Chicken achari tikka.,No
The Cook House,3.2,,Starters,Chicken Kalli Mirch Tikka,₹400,Chicken kalli mirch tikka.,No
The Cook House,3.2,,Starters,Lemon Chicken Tikka,₹380,Lemon chicke,No
The Cook House,3.2,,Starters,Malai Chicken Tikka,₹400,Creamy chicken malai tikka.,No
The Cook House,3.2,,Starters,Fish Tikka,₹400,Fish tikka.,No
The Cook House,3.2,,Starters,Chicken Sukkha,₹310,Best for sharaabi's,No
The Cook House,3.2,,Starters,Tandoori Chicken in Cream [5 Pieces],₹380,Tandoori chicken tossed in butter & cream.,No
The Cook House,3.2,,Starters,Chicken Gilafi Seekh Kebab,₹380,"Minced chicken blended with spices, skewered and grilled to perfection, coated with diced ... read more",No
The Cook House,3.2,,Starters,Afghani Chicken,₹380,"Tender chicken marinated in a creamy, smoky blend of yogurt, spices and herbs, ... read more",No
The Cook House,3.2,,Starters,Chicken Hariyali,₹280,"Juicy chicken marinated in a fragrant blend of fresh herbs, mint and spices, ... read more",No
The Cook House,3.2,,Starters,Chicken Kali Mirch Dry,₹380,"Spicy and flavorful chicken pieces cooked with crushed black pepper, yogurt and aromatic ... read more",No
The Cook House,3.2,,Starters,Lemon Chicken,₹380,Juicy lemon Chicken,No
The Cook House,3.2,,Starters,Tandoori Chicken,₹380,Juicy tandoori chicken,No
The Cook House,3.2,,Starters,Bhatti Da Murgh,₹390,"Bhatti da murgh means chicken from the kiln. Traditionally done in the tandoor, ... read more",No
The Cook House,3.2,,Starters,Amritsari Fish Fry,₹425,Deep fried ( 6 Pc,No
The Cook House,3.2,,Starters,Lemon Tangdi [4 Pieces],₹400,Lemon flavored juicy tangdi.,Yes
The Cook House,3.2,,Starters,Malai Tangdi Kebab [4 Pieces],₹400,Creamy stuffed tangdi.,Yes
The Cook House,3.2,,Starters,Tangdi Kebab [4 Pieces],₹400,Stuffed tangdi kebab [4 pieces].,Yes
The Cook House,3.2,,Starters,Mutton Sukha,₹325,South Indian style semi-gravy dish.,No
The Cook House,3.2,,Starters,Non Veg Platter,₹999,Chicken Tikka [2 Pieces]+Chicken Malai Tikka [2 Pieces]+Tandoori Chicken [Quarter]+Afghani Chicken [Quarter]+Fish Tikka ... read more,No
The Cook House,3.2,,Starters,Sharabiyo da Tikka [8 Pieces],₹380,Soft juicy and spicy tikka for our sharabi friends.,Yes
The Cook House,3.2,,Starters,Grilled Fish in Lemon Butter Sauce,₹449,"Fish grilled in lemon butter sauce, served with veggies.",No
The Cook House,3.2,,Chakna [Have It With Your Patiala],Egg Bhurji [3 Eggs],₹210,NON VEG CHAKNA,No
The Cook House,3.2,,Chakna [Have It With Your Patiala],Boneless Chicken Pakoda [8 Pieces],₹380,Crispy chicken pakoda.,No
The Cook House,3.2,,Chakna [Have It With Your Patiala],Chicken Pakoda [8 Pieces],₹350,Crispy chicken pakoda.,No
The Cook House,3.2,,Chakna [Have It With Your Patiala],Machhi Pakoda [8 Pieces],₹380,Crispy fish pakoda.,No
The Cook House,3.2,,Chakna [Have It With Your Patiala],Crispy Chicken Finger,₹350,,No
The Cook House,3.2,,Chakna [Have It With Your Patiala],Roasted Masala Papad,₹95,VEG,Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],Fried Masala Papad,₹99,"Crispy fried papad topped with a mix of onion, tomatoes, green chillies and ... read more",Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],Fried Aloo Chaat,₹180,Aloo chaat is a simple snack made with potatoes and chaat chutneys. This ... read more,Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],Masala Peanut Chaat,₹180,"Peanut chaat is a simple mixture of unsalted, raw peanuts mixed with diced ... read more",Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],Chana Chaat,₹180,Chana Chaat is a popular Indian snack where cooked chickpeas are tossed with ... read more,Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],Corn Chaat,₹180,"Corn chaat made with sweet corn, chaat masala, onions, tomatoes and lime j",Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],French Fries,₹180,"Crispy, golden fries seasoned to perfection. A classic snack thats irresistibly crunchy on ... read more",Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],Peri Peri French Fries,₹190,"Peri peri fries, also known as peri peri chips, are a delightful twist ... read more",Yes
The Cook House,3.2,,Chakna [Have It With Your Patiala],Crispy Paneer Finger,₹300,,Yes
The Cook House,3.2,,Chinese,Spring Roll,₹200,CHINESE STARTERS,Yes
The Cook House,3.2,,Chinese,Crispy Corn,₹225,"Crunchy, golden corn kernels tossed in a savory, spicy coating, offering a crispy ... read more",Yes
The Cook House,3.2,,Chinese,Manchurian Dry,₹230,"A crispy, savory snack made from deep fried vegetables tossed in a tangy, ... read more",Yes
The Cook House,3.2,,Chinese,Chilli Paneer Dry,₹285,"Crispy paneer cubes tossed in a spicy, tangy sauce with a burst of ... read more",Yes
The Cook House,3.2,,Chinese,Chilli Mushroom Dry,₹260,"Crispy mushroom tossed in a fiery, flavorful sauce with bell peppers, onion and ... read more",Yes
The Cook House,3.2,,Chinese,Chicken Lollipop [5 Pieces],₹320,"Crispy, tender chicken wings marinated in bold spices, fried to perfection.",No
The Cook House,3.2,,Chinese,Chilli Chicken W B,₹380,"Stir fried chicken pieces in a spicy and tangy sauce, combined with bell ... read more",No
The Cook House,3.2,,Chinese,Boneless Chilli Chicken,₹400,"Crispy boneless chicken pieces coated in a spicy, tangy sauce with a perfect ... read more",No
The Cook House,3.2,,Chinese,Fish Chill Dry,₹400,"Crispy fish pieces tossed in a spicy, tangy sauce with bell peppers and ... read more",No
The Cook House,3.2,,Chinese,Chilli Potato,₹225,"Crispy fried potato cubes tossed in a tangy, spicy sauce with bell peppers ... read more",Yes
The Cook House,3.2,,Chinese,Honey Chilli Potato,₹230,"Crispy, golden fries tossed in a sweet and spicy honey chilli glaze. A ... read more",Yes
The Cook House,3.2,,Chinese,Crispy Vegetable,₹250,"Crispy, golden fried mixed vegetables coated in a light, crunchy batter. A perfect ... read more",Yes
The Cook House,3.2,,Chinese,Schezwan Chicken Dry [8 Pieces],₹380,Tossed in schezwan sauce.,No
The Cook House,3.2,,Chinese,Garlic Chicken Dry [8 Pieces],₹395,Garlic flavoured.,No
The Cook House,3.2,,Chinese,Chilli Chaap Dry,₹270,Tossed with capsicum and onion.,Yes
The Cook House,3.2,,Chinese,Lemon Chicken Dry [8 Pieces],₹385,Chinese lemon chicken.,No
The Cook House,3.2,,Chinese,Chicken Manchurian,₹360,Flavorful chicken manchurian.,No
The Cook House,3.2,,Chinese,Desi Chowmein,₹220,NOODLES,Yes
The Cook House,3.2,,Chinese,Veg Hakka Noodles,₹210,"Stir fried noodles tossed with crisp veggies and seasoned with bold sauce, offering ... read more",No
The Cook House,3.2,,Chinese,Veg Singapore Noodles,₹220,"Stir fried noodles with vibrant veggies and a tangy, spiced sauce. A colorful, ... read more",No
The Cook House,3.2,,Chinese,Veg Schezwan Noodles,₹220,"Stir fried noodles tossed with crunchy veggies and a spicy, tangy schezwan sauce. ... read more",No
The Cook House,3.2,,Chinese,Butter Garlic Noodles,₹220,Buttery garlic flavored noodles.,Yes
The Cook House,3.2,,Chinese,Chilli Garlic Noodles,₹220,"Stir fried noodles tossed with bold garlic, chilli and veggies for a spicy, ... read more",No
The Cook House,3.2,,Chinese,Chicken Hakka Noodles,₹259,"Stir fried noodles with chicken, bell peppers, cabbage and soy sauce. Perfectly seasoned ... read more",No
The Cook House,3.2,,Chinese,Chicken Chowmien,₹250,"Stir fried noodles loaded with tender chicken, crisp veggies and a savory soy ... read more",No
The Cook House,3.2,,Chinese,Veg Manchurian Gravy,₹230,YO CHINA MAINS,Yes
The Cook House,3.2,,Chinese,Chilli Mushroom Gravy,₹285,"Stir fried mushroom in a spicy, tangy sauce with bell peppers, onion and ... read more",Yes
The Cook House,3.2,,Chinese,Chilli Paneer Gravy,₹299,"Soft paneer cubes simmered in a bold, spicy gravy with bell peppers, onion ... read more",Yes
The Cook House,3.2,,Chinese,Chilli Chicken Gravy WB,₹380,"Tender chicken pieces cooked in a spicy, tangy gravy with bell peppers, onion ... read more",No
The Cook House,3.2,,Chinese,Boneless Chilli Chicken Gravy,₹400,"Tender boneless chicken pieces cooked in a spicy, tangy gravy with a perfect ... read more",No
The Cook House,3.2,,Chinese,Veg Fried Rice,₹220,FRIED RICE,Yes
The Cook House,3.2,,Chinese,Egg Fried Rice,₹220,"A fragrant, flavorful fried rice with scrambled egg and mixed vegetables, tossed in ... read more",No
The Cook House,3.2,,Chinese,Chicken Fried Rice,₹259,"Loaded with tender chicken, fragrant spices and perfectly stir fried rice for a ... read more",No
The Cook House,3.2,,Meals,Dal With Butter Naan Combo,₹195,Dal Makhani+Butter naan [1 Piece]+Onion salad+Green chutney,Yes
The Cook House,3.2,,Meals,Paneer with 1 Butter Naan,₹245,"Soft, creamy paneer served with a warm, butter naan.",Yes
